TransactionID,TransactionDT,isFraud,TransactionAmt,card1,ProductCD,addr1,C1,C2
2987463,324998,0,308.96,10977,H,154.0,2.0,0.0
2987464,325261,0,132.51,4940,C,290.0,0.0,4.0
2987465,327917,0,1717.02,13266,W,411.0,9.0,2.0
2987466,328088,0,90.22,1297,W,161.0,1.0,1.0
2987467,328233,0,357.66,9075,C,417.0,9.0,5.0
2987468,328414,0,152.99,12313,W,448.0,1.0,3.0
2987469,328509,0,152.39,16940,W,361.0,4.0,5.0
2987470,328813,0,58.29,9822,H,476.0,8.0,5.0
2987471,329257,0,58.64,6032,H,377.0,3.0,4.0
2987472,330010,0,163.36,10939,H,445.0,6.0,0.0
2987473,330442,0,31.76,9170,C,241.0,6.0,3.0
2987474,331316,0,45.12,12911,C,195.0,0.0,1.0
2987475,331403,0,91.68,3563,R,349.0,3.0,6.0
2987476,333083,0,398.79,14431,H,111.0,6.0,0.0
2987477,334056,0,99.15,3147,W,372.0,2.0,0.0
2987478,334656,0,97.28,14241,W,100.0,1.0,0.0
2987479,334902,0,25.27,1333,H,429.0,8.0,6.0
2987480,334939,0,688.71,13351,W,172.0,2.0,6.0
2987481,335784,0,339.86,14266,W,147.0,2.0,4.0
2987482,336258,0,389.03,13658,W,499.0,1.0,2.0
2987483,336525,0,15.75,11251,W,493.0,6.0,6.0
2987484,336680,0,137.26,1422,C,409.0,5.0,0.0
2987485,337091,0,29.2,16238,W,338.0,4.0,3.0
2987486,337155,0,227.23,14623,W,229.0,6.0,4.0
2987487,337797,0,132.43,3487,S,469.0,5.0,2.0
2987488,338008,0,167.77,2795,C,365.0,0.0,4.0
2987489,338771,0,38.09,12894,C,474.0,0.0,4.0
2987490,338879,0,25.85,5307,C,265.0,2.0,5.0
2987491,339628,0,41.73,8242,S,353.0,8.0,4.0
2987492,340773,0,130.24,8077,H,275.0,10.0,4.0
2987493,341065,0,67.31,16356,W,381.0,0.0,4.0
2987494,341449,0,121.97,11016,S,329.0,10.0,4.0
2987495,341620,0,26.34,3582,W,137.0,10.0,5.0
2987496,341825,0,89.31,3407,W,373.0,3.0,1.0
2987497,342039,0,480.16,12747,C,432.0,4.0,4.0
2987498,342323,0,134.13,15532,H,138.0,1.0,2.0
2987499,343850,0,144.59,15287,W,134.0,1.0,2.0
2987500,344210,0,145.98,9682,W,235.0,1.0,6.0
2987501,344974,0,48.7,7098,C,483.0,0.0,1.0
2987502,345056,0,637.84,5537,H,351.0,7.0,5.0
2987503,345099,0,138.16,5683,W,136.0,7.0,0.0
2987504,345579,0,111.35,14449,H,324.0,0.0,0.0
2987505,345721,0,205.28,17574,W,396.0,0.0,5.0
2987506,346594,0,278.34,17785,H,439.0,2.0,4.0
2987507,347114,0,20.19,12278,W,102.0,10.0,0.0
2987508,348456,0,96.32,9025,C,210.0,8.0,6.0
2987509,348564,0,1315.82,11450,S,147.0,10.0,3.0
2987510,348598,0,656.14,4207,W,195.0,6.0,0.0
2987511,349200,0,79.23,10392,W,413.0,10.0,4.0
2987512,349991,0,215.64,6898,W,398.0,1.0,3.0
2987513,350434,0,60.83,2285,W,245.0,0.0,4.0
2987514,350984,0,137.61,3636,W,187.0,0.0,6.0
2987515,350987,0,51.94,15459,S,455.0,1.0,3.0
2987516,351078,0,50.89,2715,W,262.0,10.0,1.0
2987517,351220,0,44.25,5105,W,365.0,0.0,5.0
2987518,353692,0,677.75,3272,W,192.0,4.0,6.0
2987519,354113,0,50.58,16831,W,436.0,10.0,2.0
2987520,355247,0,354.29,10619,W,474.0,2.0,3.0
2987521,358260,0,53.62,9565,W,230.0,5.0,1.0
2987522,358329,0,46.74,8431,W,253.0,6.0,1.0
2987523,358494,0,143.64,7443,H,356.0,8.0,2.0
2987524,358803,0,18.94,7878,W,497.0,4.0,6.0
2987525,358832,0,199.86,16338,W,217.0,8.0,0.0
2987526,359190,0,76.45,4526,C,167.0,1.0,5.0
2987527,360405,0,46.48,15743,W,215.0,4.0,6.0
2987528,361922,0,35.92,15982,S,397.0,6.0,6.0
2987529,362683,0,958.72,3794,C,369.0,6.0,2.0
2987530,362746,0,86.39,8238,C,132.0,5.0,4.0
2987531,363800,0,82.12,17676,S,364.0,1.0,0.0
2987532,363940,1,299.1,7185,C,419.0,7.0,2.0
2987533,364238,0,32.79,1992,H,117.0,6.0,6.0
2987534,364654,0,351.13,1595,W,174.0,0.0,1.0
2987535,364894,0,86.24,5481,S,311.0,6.0,1.0
2987536,365818,0,17.11,7355,W,221.0,2.0,3.0
2987537,366446,0,47.63,9942,W,423.0,3.0,2.0
2987538,366879,0,24.19,10586,R,313.0,6.0,4.0
2987539,366967,0,99.22,2537,C,434.0,7.0,4.0
2987540,367260,0,34.73,8163,W,161.0,5.0,2.0
2987541,367334,0,30.43,10355,W,348.0,6.0,2.0
2987542,367522,0,127.82,2441,C,424.0,0.0,5.0
2987543,367839,0,94.89,10473,S,404.0,6.0,6.0
2987544,368839,0,384.13,12673,W,159.0,8.0,6.0
2987545,369554,0,364.24,2110,C,235.0,4.0,1.0
2987546,371532,0,96.9,10239,W,149.0,7.0,2.0
2987547,371970,0,163.95,2388,W,440.0,1.0,2.0
2987548,372077,0,16.63,17853,H,454.0,7.0,5.0
2987549,372221,0,207.52,14979,W,291.0,4.0,3.0
2987550,372527,0,147.35,12920,W,271.0,0.0,3.0
2987551,373068,0,282.84,10211,H,118.0,6.0,4.0
2987552,373079,0,62.34,6909,C,248.0,4.0,5.0
2987553,373903,0,62.99,15145,S,164.0,2.0,4.0
2987554,373920,0,63.46,9856,W,312.0,2.0,0.0
2987555,375012,0,503.46,17469,H,174.0,2.0,6.0
2987556,375029,0,126.41,5772,R,495.0,7.0,0.0
2987557,375090,0,14.95,7636,C,362.0,3.0,5.0
2987558,375997,0,195.05,5649,W,436.0,1.0,5.0
2987559,376109,0,51.63,4425,W,115.0,0.0,0.0
2987560,376330,0,330.79,3190,H,417.0,2.0,2.0
2987561,376767,0,171.83,2773,W,126.0,10.0,1.0
2987562,378458,0,398.83,12767,H,373.0,6.0,3.0
2987563,379215,0,313.13,8431,H,256.0,1.0,6.0
2987564,379871,1,361.91,17550,H,341.0,6.0,4.0
2987565,380416,0,351.2,3948,R,159.0,9.0,1.0
2987566,381249,0,239.38,14696,S,191.0,3.0,6.0
2987567,381773,0,39.15,2164,H,256.0,4.0,2.0
2987568,382389,0,22.82,3200,C,421.0,4.0,1.0
2987569,382837,0,33.24,2537,H,498.0,9.0,0.0
2987570,382882,0,216.34,13497,W,163.0,6.0,3.0
2987571,383026,0,6.25,2111,W,424.0,10.0,2.0
2987572,384512,1,114.25,16692,H,410.0,5.0,3.0
2987573,385503,0,65.43,14722,H,310.0,1.0,6.0
2987574,385708,0,390.96,1275,H,407.0,1.0,5.0
2987575,387643,0,78.21,15795,C,248.0,1.0,1.0
2987576,387810,0,57.85,6816,H,448.0,7.0,1.0
2987577,387951,0,436.69,11429,H,453.0,5.0,5.0
2987578,388580,0,80.62,5432,C,153.0,8.0,6.0
2987579,390974,0,66.41,7768,W,245.0,4.0,1.0
2987580,391557,0,50.05,4530,S,458.0,4.0,6.0
2987581,391819,0,126.82,9947,W,287.0,3.0,4.0
2987582,393410,0,60.47,9138,C,260.0,3.0,6.0
2987583,393819,0,60.74,7836,C,350.0,9.0,1.0
2987584,393863,0,513.0,11906,W,363.0,1.0,2.0
2987585,394992,0,95.46,7779,C,274.0,5.0,4.0
2987586,395616,1,73.27,12642,C,356.0,5.0,4.0
2987587,396089,0,27.27,2166,H,274.0,1.0,4.0
2987588,396299,0,114.23,13395,W,135.0,3.0,3.0
2987589,396476,0,45.98,8689,C,212.0,10.0,3.0
2987590,397223,1,70.82,5292,H,377.0,11.0,4.0
2987591,398994,1,39.74,12140,C,328.0,3.0,4.0
2987592,399381,0,114.01,8917,R,208.0,6.0,2.0
2987593,400580,0,18.84,7734,C,231.0,3.0,2.0
2987594,403167,0,147.49,13191,C,124.0,3.0,0.0
2987595,403404,0,46.72,17090,W,442.0,6.0,0.0
2987596,403516,0,212.72,12794,W,211.0,4.0,1.0
2987597,403795,0,161.15,12415,C,366.0,8.0,6.0
2987598,404964,1,103.14,11395,C,378.0,8.0,5.0
2987599,405002,0,248.48,5795,C,331.0,6.0,5.0
2987600,405432,0,583.09,5892,S,272.0,1.0,1.0
2987601,406690,0,412.48,13358,H,276.0,0.0,2.0
2987602,407527,0,18.67,12903,W,272.0,2.0,1.0
2987603,407693,0,43.53,13582,W,485.0,3.0,4.0
2987604,407861,0,50.42,4168,W,316.0,4.0,6.0
2987605,409195,0,193.7,16274,H,314.0,2.0,1.0
2987606,409360,0,48.1,7349,H,114.0,4.0,4.0
2987607,409435,0,45.89,5472,C,239.0,6.0,1.0
2987608,409732,1,47.56,5958,W,341.0,6.0,3.0
2987609,410155,0,128.85,2741,W,459.0,6.0,3.0
2987610,410239,0,192.79,6323,C,155.0,10.0,1.0
2987611,410764,0,21.03,10936,S,454.0,9.0,0.0
2987612,410870,0,48.57,3835,W,360.0,2.0,1.0
2987613,411706,0,9.26,11887,W,407.0,8.0,3.0
2987614,411787,0,5.1,6748,C,413.0,7.0,2.0
2987615,413081,0,161.03,11258,H,315.0,10.0,0.0
2987616,413268,0,131.43,14505,H,112.0,0.0,3.0
2987617,414759,0,110.71,3699,W,152.0,8.0,3.0
2987618,414885,0,604.48,6730,S,241.0,9.0,6.0
2987619,414941,1,19.12,11916,S,254.0,8.0,4.0
2987620,415102,0,7.42,9148,C,196.0,3.0,1.0
2987621,415331,0,23.38,11207,W,135.0,8.0,2.0
2987622,416157,0,7.07,5514,R,135.0,2.0,6.0
2987623,416292,0,43.12,10920,S,428.0,10.0,3.0
2987624,417045,0,181.17,10274,S,175.0,8.0,4.0
2987625,417310,0,128.49,10054,W,216.0,6.0,4.0
2987626,418231,0,308.9,4762,W,284.0,3.0,3.0
2987627,418948,0,140.46,7388,R,170.0,4.0,5.0
2987628,419074,0,55.43,14180,H,335.0,0.0,2.0
2987629,419107,0,47.89,17467,W,410.0,2.0,0.0
2987630,420050,0,152.16,14535,H,459.0,9.0,6.0
2987631,421374,0,14.35,4441,S,438.0,7.0,2.0
2987632,421556,0,1.99,10980,S,152.0,3.0,5.0
2987633,422571,0,143.78,3126,W,396.0,0.0,0.0
2987634,423890,0,119.24,6069,W,283.0,0.0,1.0
2987635,424456,1,614.99,13340,H,432.0,7.0,4.0
2987636,424990,0,207.62,10791,W,384.0,1.0,1.0
2987637,426245,0,130.45,11066,R,402.0,8.0,0.0
2987638,426887,1,65.26,10668,S,483.0,11.0,2.0
2987639,427333,0,34.01,15579,C,395.0,2.0,0.0
2987640,427996,0,64.31,8625,W,212.0,10.0,3.0
2987641,428328,0,283.2,7343,W,416.0,6.0,0.0
2987642,429146,0,157.02,15349,H,188.0,2.0,6.0
2987643,429275,0,276.19,15889,W,269.0,4.0,2.0
2987644,429337,0,102.31,10394,R,210.0,1.0,4.0
2987645,429694,0,30.59,14531,C,413.0,7.0,2.0
2987646,429812,0,362.38,11880,W,329.0,2.0,3.0
2987647,430422,0,325.09,2629,C,209.0,4.0,0.0
2987648,431372,0,112.46,3580,H,173.0,7.0,4.0
2987649,431824,1,262.61,15929,W,355.0,7.0,4.0
2987650,431978,0,164.21,15606,W,467.0,7.0,1.0
2987651,432290,0,51.31,11118,H,237.0,5.0,3.0
2987652,433227,0,65.88,1510,S,475.0,1.0,1.0
2987653,433414,0,30.22,16454,S,248.0,3.0,4.0
2987654,433982,0,65.59,12448,H,437.0,10.0,5.0
2987655,434141,0,310.14,8390,S,190.0,6.0,3.0
2987656,435379,0,246.97,11480,H,308.0,2.0,2.0
2987657,436013,0,175.94,14354,W,128.0,9.0,5.0
2987658,436056,0,284.58,7239,W,489.0,2.0,6.0
2987659,436498,0,58.07,16661,W,362.0,2.0,3.0
2987660,436572,0,22.02,11055,W,137.0,6.0,6.0
2987661,436843,0,74.57,13082,H,191.0,8.0,4.0
2987662,437365,0,82.0,17717,W,106.0,0.0,0.0
2987663,437928,0,202.53,11293,W,476.0,2.0,2.0
2987664,438721,0,166.29,14431,W,470.0,2.0,2.0
2987665,439367,0,302.69,2029,H,349.0,10.0,5.0
2987666,439593,0,8.02,2012,H,308.0,3.0,4.0
2987667,440504,0,34.55,9554,W,280.0,4.0,1.0
2987668,440639,0,80.67,5308,S,354.0,7.0,0.0
2987669,440686,0,160.01,6217,W,450.0,1.0,6.0
2987670,440983,0,1111.28,5504,C,198.0,2.0,2.0
2987671,441423,0,27.86,2660,R,221.0,10.0,0.0
2987672,441831,1,39.42,13805,W,219.0,10.0,4.0
2987673,441994,0,54.16,4994,R,148.0,9.0,4.0
2987674,442551,0,36.79,12157,H,446.0,8.0,5.0
2987675,442629,0,31.0,12017,S,223.0,5.0,5.0
2987676,442697,0,95.12,12371,W,168.0,7.0,5.0
2987677,443323,1,398.06,15425,C,476.0,2.0,6.0
2987678,443542,0,103.88,3974,C,279.0,8.0,4.0
2987679,444004,0,32.08,4138,H,313.0,10.0,2.0
2987680,444262,0,71.13,14283,W,495.0,1.0,2.0
2987681,444361,0,25.89,11892,S,303.0,5.0,0.0
2987682,444929,0,292.84,6522,W,349.0,10.0,3.0
2987683,444986,0,526.04,8571,W,125.0,2.0,1.0
2987684,445107,0,13.27,8138,S,329.0,2.0,2.0
2987685,446658,0,118.49,9184,S,219.0,5.0,1.0
2987686,446984,0,35.38,12493,W,184.0,8.0,0.0
2987687,447949,0,97.07,4165,H,172.0,6.0,2.0
2987688,449170,0,81.23,15116,H,372.0,5.0,4.0
2987689,450273,0,18.01,1339,W,108.0,3.0,3.0
2987690,450589,0,383.98,9894,H,417.0,2.0,4.0
2987691,450999,0,75.03,9492,R,151.0,4.0,4.0
2987692,451570,1,79.91,16434,C,232.0,4.0,3.0
2987693,451649,0,103.5,9169,C,102.0,3.0,5.0
2987694,452103,0,31.67,5115,R,302.0,2.0,6.0
2987695,452165,0,72.21,16499,C,479.0,9.0,2.0
2987696,452465,0,9.93,2548,W,144.0,7.0,6.0
2987697,452636,0,5.32,1714,W,278.0,1.0,1.0
2987698,452647,0,28.1,16242,W,427.0,1.0,5.0
2987699,453330,0,47.52,4190,R,417.0,8.0,5.0
2987700,453331,0,10.93,13843,S,246.0,9.0,4.0
2987701,454221,0,49.55,4719,W,261.0,8.0,4.0
2987702,454694,0,47.44,8125,W,267.0,7.0,4.0
2987703,454851,0,83.61,3151,C,110.0,7.0,6.0
2987704,456374,1,295.88,15819,S,479.0,9.0,5.0
2987705,456976,0,702.41,13069,S,219.0,6.0,6.0
2987706,457652,0,150.49,6345,S,149.0,1.0,0.0
2987707,457911,0,27.63,6275,C,472.0,5.0,3.0
2987708,458183,0,200.29,5616,W,328.0,2.0,6.0
2987709,458470,0,483.34,15206,R,354.0,2.0,4.0
2987710,458582,0,23.47,15613,W,212.0,8.0,3.0
2987711,458856,0,25.09,6995,H,459.0,0.0,1.0
2987712,458864,0,16.36,10934,W,126.0,7.0,2.0
2987713,458956,0,45.72,9352,W,186.0,5.0,4.0
2987714,459036,0,140.87,14490,W,399.0,9.0,2.0
2987715,459966,0,533.71,12908,W,274.0,5.0,1.0
2987716,460140,1,355.2,16477,H,329.0,8.0,1.0
2987717,460480,0,142.97,16164,H,457.0,8.0,6.0
2987718,460726,0,95.1,9933,H,157.0,4.0,5.0
2987719,461279,0,144.0,2167,W,200.0,6.0,6.0
2987720,462288,0,154.55,7506,W,165.0,10.0,0.0
2987721,463268,0,430.02,13225,H,290.0,7.0,2.0
2987722,463329,0,87.79,3856,W,176.0,9.0,1.0
2987723,463505,0,123.24,1369,W,425.0,4.0,2.0
2987724,464588,0,55.14,5035,W,123.0,3.0,2.0
2987725,464931,0,103.14,9630,R,364.0,3.0,5.0
2987726,466008,0,66.18,8330,R,336.0,9.0,5.0
2987727,467071,0,21.6,10221,W,338.0,10.0,5.0
2987728,467260,0,256.71,6677,W,154.0,0.0,0.0
2987729,467401,0,536.95,11502,H,102.0,7.0,5.0
2987730,467890,0,86.06,13041,H,464.0,2.0,1.0
2987731,467993,0,134.08,10669,C,208.0,5.0,3.0
2987732,468100,0,253.15,10035,W,100.0,0.0,5.0
2987733,468661,0,75.79,5092,H,315.0,1.0,6.0
2987734,469228,0,113.01,10254,W,105.0,2.0,3.0
2987735,469416,0,69.38,15212,W,210.0,5.0,6.0
2987736,469684,0,46.55,8760,W,149.0,8.0,1.0
2987737,469864,0,168.33,8166,W,480.0,6.0,0.0
2987738,470217,0,166.51,13229,W,152.0,3.0,4.0
2987739,470328,0,272.34,11542,W,108.0,9.0,1.0
2987740,470884,0,89.65,6107,W,214.0,1.0,6.0
2987741,471397,0,21.33,9355,W,135.0,1.0,5.0
2987742,471499,0,340.08,13932,C,284.0,7.0,6.0
2987743,472623,0,37.28,9735,R,160.0,3.0,0.0
2987744,474237,0,36.52,12334,R,462.0,3.0,4.0
2987745,474415,1,47.73,13551,W,217.0,2.0,6.0
2987746,474873,0,11.11,16324,S,207.0,6.0,3.0
2987747,475146,0,69.33,1806,C,493.0,9.0,0.0
2987748,475876,0,189.28,16234,W,367.0,7.0,5.0
2987749,475909,0,53.5,8376,C,425.0,9.0,3.0
2987750,476027,0,448.47,14997,W,170.0,10.0,5.0
2987751,476043,0,416.32,17352,W,388.0,10.0,0.0
2987752,476738,0,261.69,15617,W,481.0,8.0,0.0
2987753,477310,0,8.83,14124,W,267.0,8.0,6.0
2987754,478411,0,502.93,1317,H,372.0,7.0,3.0
2987755,478697,0,67.72,12815,H,350.0,6.0,6.0
2987756,479684,0,674.58,10548,W,392.0,1.0,6.0
2987757,480152,0,43.6,3025,W,165.0,3.0,1.0
2987758,480174,0,76.11,7501,C,412.0,9.0,1.0
2987759,481113,0,100.24,8152,W,273.0,7.0,5.0
2987760,481687,0,29.41,5220,H,193.0,5.0,2.0
2987761,481838,1,13.3,13856,H,444.0,11.0,2.0
2987762,481870,0,5.07,10056,H,398.0,8.0,3.0
2987763,481930,0,3113.11,1844,W,214.0,4.0,5.0
2987764,482742,0,12.15,8600,H,165.0,9.0,3.0
2987765,483480,0,12.36,3045,W,318.0,7.0,6.0
2987766,483775,1,273.68,16439,S,267.0,5.0,4.0
2987767,485314,0,16.3,7460,H,350.0,0.0,4.0
2987768,486063,0,13.05,9522,W,180.0,5.0,4.0
2987769,486188,0,2.86,13525,W,130.0,1.0,0.0
2987770,487114,0,127.9,7725,H,336.0,5.0,6.0
2987771,487406,0,24.93,4581,W,277.0,5.0,2.0
2987772,487677,0,194.82,6743,W,115.0,4.0,0.0
2987773,487883,0,82.19,7246,S,392.0,0.0,5.0
2987774,488119,0,99.75,4623,C,465.0,2.0,4.0
2987775,488322,1,55.42,14428,H,461.0,3.0,2.0
2987776,488500,0,64.65,7801,S,242.0,0.0,2.0
2987777,488664,0,30.76,10228,H,387.0,8.0,2.0
2987778,488870,0,34.46,13236,W,489.0,9.0,2.0
2987779,489755,0,24.19,9897,W,337.0,0.0,3.0
2987780,489963,1,602.06,17166,S,462.0,10.0,5.0
2987781,490097,0,55.96,13406,S,326.0,5.0,6.0
2987782,490265,0,5.94,6389,R,258.0,4.0,5.0
2987783,490586,0,122.79,4770,W,349.0,8.0,4.0
2987784,490872,0,34.31,2715,R,463.0,1.0,3.0
2987785,491695,0,85.34,13779,R,381.0,5.0,3.0
2987786,492367,0,65.14,6146,W,494.0,1.0,4.0
2987787,493081,0,538.19,15867,W,378.0,8.0,5.0
2987788,494084,0,56.81,15812,W,467.0,2.0,3.0
2987789,494891,0,239.68,1841,S,389.0,4.0,1.0
2987790,495334,0,211.16,4136,C,254.0,8.0,0.0
2987791,495518,1,18.55,10316,W,355.0,2.0,2.0
2987792,496069,0,112.76,3727,C,229.0,9.0,2.0
2987793,496598,1,37.3,9744,W,355.0,2.0,5.0
2987794,497243,0,21.11,8532,W,149.0,2.0,3.0
2987795,497244,0,21.21,9056,W,246.0,8.0,5.0
2987796,497623,0,241.19,9144,W,258.0,7.0,3.0
2987797,498413,0,2146.58,14202,W,169.0,0.0,3.0
2987798,498536,0,34.25,6132,C,238.0,9.0,3.0
2987799,498602,0,116.62,9505,S,340.0,6.0,1.0
2987800,498799,0,130.65,4493,W,106.0,0.0,2.0
2987801,498977,0,47.66,3830,H,146.0,9.0,0.0
2987802,500716,1,725.3,7171,C,361.0,5.0,2.0
2987803,501469,0,1256.81,3071,W,352.0,7.0,1.0
2987804,501574,0,43.94,16436,H,211.0,6.0,2.0
2987805,502778,0,721.46,14261,W,136.0,9.0,2.0
2987806,503617,0,46.71,4537,W,407.0,8.0,5.0
2987807,504135,0,28.1,1398,H,318.0,7.0,2.0
2987808,504206,0,76.16,14814,W,207.0,9.0,2.0
2987809,504241,0,255.4,17512,C,142.0,7.0,6.0
2987810,504330,0,79.43,14448,S,343.0,3.0,1.0
2987811,505512,0,218.19,1774,W,311.0,1.0,5.0
2987812,505811,0,118.14,9180,H,222.0,4.0,0.0
2987813,506920,1,563.17,15738,C,208.0,5.0,4.0
2987814,507004,0,170.17,5534,S,179.0,9.0,4.0
2987815,507727,0,564.91,7564,W,443.0,7.0,3.0
2987816,507950,0,32.17,8334,W,289.0,0.0,3.0
2987817,508031,0,70.52,13398,C,198.0,3.0,3.0
2987818,508701,0,89.85,8044,W,405.0,10.0,1.0
2987819,508803,0,32.31,15276,S,343.0,5.0,1.0
2987820,508942,0,26.88,8502,R,408.0,9.0,3.0
2987821,509234,0,142.38,3473,C,281.0,3.0,0.0
2987822,509541,0,200.0,10710,S,250.0,1.0,1.0
2987823,509959,0,103.04,11905,S,169.0,4.0,2.0
2987824,510703,0,320.8,6524,H,399.0,10.0,1.0
2987825,511171,0,23.95,6012,W,412.0,5.0,0.0
2987826,511387,0,56.3,17310,W,383.0,10.0,4.0
2987827,511866,0,21.85,16449,C,237.0,8.0,0.0
2987828,512118,0,106.41,3601,C,499.0,8.0,1.0
2987829,512908,1,226.07,6756,W,204.0,4.0,5.0
2987830,513170,0,450.43,16152,W,410.0,3.0,5.0
2987831,513336,0,21.92,5045,W,301.0,6.0,0.0
2987832,513833,0,140.74,17795,W,487.0,1.0,6.0
2987833,513927,0,504.38,3836,W,422.0,4.0,6.0
2987834,515426,0,27.06,14407,R,349.0,5.0,0.0
2987835,515909,0,20.42,17388,C,271.0,10.0,1.0
2987836,516361,0,15.34,1716,W,493.0,1.0,0.0
2987837,516650,0,190.45,15820,W,267.0,5.0,0.0
2987838,519580,0,37.69,13735,S,163.0,2.0,5.0
2987839,521143,0,159.76,7884,W,468.0,5.0,4.0
2987840,521413,0,69.45,13177,W,472.0,2.0,6.0
2987841,523114,0,781.4,4042,H,298.0,8.0,0.0
2987842,523299,0,231.7,17184,C,278.0,7.0,0.0
2987843,523852,0,34.31,14160,H,280.0,4.0,5.0
2987844,524680,0,62.65,5461,C,497.0,3.0,2.0
2987845,525366,0,231.7,5015,H,356.0,1.0,0.0
2987846,526350,0,24.97,9986,W,387.0,10.0,3.0
2987847,526483,0,371.89,15634,W,424.0,1.0,6.0
2987848,527021,0,66.67,4583,W,313.0,1.0,0.0
2987849,527520,0,237.62,17308,W,270.0,0.0,6.0
2987850,527795,0,71.14,12099,W,346.0,9.0,4.0
2987851,529257,0,48.01,10122,W,393.0,6.0,5.0
2987852,529434,0,39.45,1693,W,132.0,6.0,6.0
2987853,530146,0,719.71,11316,H,158.0,10.0,3.0
2987854,530825,0,63.17,1268,W,348.0,8.0,5.0
2987855,531290,0,3629.05,2477,S,302.0,9.0,1.0
2987856,532100,0,108.01,3676,R,197.0,1.0,6.0
2987857,534212,0,32.43,10652,C,477.0,10.0,2.0
2987858,535565,0,13.43,13930,H,375.0,5.0,2.0
2987859,535601,0,395.18,9592,W,300.0,6.0,2.0
2987860,536475,0,71.34,3023,W,175.0,9.0,2.0
2987861,537767,0,241.58,11264,H,354.0,9.0,5.0
2987862,537852,1,2244.72,16484,W,405.0,2.0,6.0
2987863,539026,0,200.86,13283,H,161.0,4.0,2.0
2987864,539783,0,134.93,5193,H,222.0,6.0,2.0
2987865,540010,0,392.12,8274,S,319.0,4.0,4.0
2987866,541804,0,236.26,14020,C,462.0,2.0,6.0
2987867,542411,0,19.78,6938,C,219.0,10.0,3.0
2987868,542623,0,445.49,6365,R,385.0,6.0,0.0
2987869,543545,0,85.19,4553,H,305.0,8.0,2.0
2987870,544024,0,572.28,8705,H,218.0,0.0,1.0
2987871,544321,0,165.41,4130,H,193.0,7.0,3.0
2987872,545029,0,376.1,12615,H,263.0,7.0,1.0
2987873,545318,0,68.75,15526,W,495.0,3.0,4.0
2987874,545510,0,14.57,11843,W,190.0,9.0,5.0
2987875,546316,1,186.17,7527,S,362.0,5.0,6.0
2987876,546485,0,290.68,7679,H,234.0,4.0,0.0
2987877,546504,0,46.14,2591,W,202.0,7.0,1.0
2987878,547502,0,70.53,17206,C,313.0,6.0,5.0
2987879,548779,0,6.31,13115,W,385.0,1.0,3.0
2987880,548860,0,74.71,3038,W,427.0,9.0,5.0
2987881,549255,0,20.07,12468,W,295.0,2.0,3.0
2987882,549569,0,167.45,13788,H,119.0,4.0,3.0
2987883,551670,0,134.55,14966,W,152.0,8.0,5.0
2987884,551968,0,91.67,15624,R,420.0,3.0,4.0
2987885,552355,0,440.18,1994,W,314.0,4.0,1.0
2987886,552630,0,120.2,17428,R,254.0,1.0,6.0
2987887,553021,0,113.54,7232,W,445.0,6.0,4.0
2987888,553697,0,132.42,15807,W,212.0,3.0,1.0
2987889,554031,0,44.73,6343,W,227.0,9.0,6.0
2987890,554099,0,295.79,6944,W,101.0,7.0,3.0
2987891,555177,0,29.98,3958,H,445.0,6.0,0.0
2987892,555503,0,149.5,12552,W,371.0,10.0,3.0
2987893,555545,1,546.86,16427,H,412.0,2.0,3.0
2987894,557117,0,26.26,2802,C,146.0,4.0,5.0
2987895,557184,0,17.98,16762,R,155.0,9.0,3.0
2987896,557431,0,25.71,13097,W,162.0,10.0,1.0
2987897,557922,0,796.69,3190,W,400.0,5.0,3.0
2987898,558010,0,43.33,17518,C,333.0,8.0,0.0
2987899,558968,0,21.32,10390,W,185.0,4.0,4.0
2987900,559002,1,164.01,16277,H,284.0,8.0,3.0
2987901,559729,0,3.43,1696,H,259.0,1.0,5.0
2987902,559812,0,28.63,5739,H,463.0,8.0,1.0
2987903,559916,0,491.22,16981,R,114.0,10.0,2.0
2987904,560278,0,28.6,1866,H,222.0,4.0,0.0
2987905,560533,0,65.83,2125,H,363.0,9.0,2.0
2987906,560680,0,128.12,5948,W,346.0,2.0,6.0
2987907,560920,0,128.2,2478,W,175.0,0.0,0.0
2987908,561054,0,47.51,2247,H,378.0,5.0,1.0
2987909,561445,0,173.41,2501,W,275.0,2.0,4.0
2987910,561590,0,510.54,6955,W,432.0,4.0,6.0
2987911,561677,0,25.18,14906,W,168.0,6.0,0.0
2987912,563519,0,50.33,7432,W,395.0,5.0,2.0
2987913,564588,0,79.35,12022,H,279.0,8.0,0.0
2987914,565494,0,208.48,9812,W,145.0,7.0,5.0
2987915,565706,1,106.76,11220,H,372.0,7.0,3.0
2987916,566086,0,77.28,12973,R,276.0,6.0,2.0
2987917,567092,0,14.02,3780,W,389.0,9.0,4.0
2987918,567745,0,23.11,16147,H,407.0,2.0,4.0
2987919,568426,0,113.43,4609,W,327.0,0.0,0.0
2987920,568632,0,48.59,16439,W,355.0,5.0,5.0
2987921,570632,0,59.71,8212,H,488.0,7.0,0.0
2987922,571004,0,83.58,2687,C,451.0,10.0,1.0
2987923,571039,0,1495.21,13848,W,146.0,8.0,3.0
2987924,571682,0,49.55,17408,W,172.0,9.0,1.0
2987925,571925,0,475.49,11972,H,180.0,9.0,4.0
2987926,572183,0,435.55,10431,W,309.0,10.0,1.0
